"Date","Sector","sector_flow","prop"
2015-01-15,"Energy",9743215929.43131,0.0810657842548139
2015-01-15,"Financial Services",19823717040.9723,0.164937858342809
2015-01-15,"Healthcare",13553498685.7611,0.112768207983454
2015-01-15,"Industrials",11117730071.4944,0.0925020561903557
2015-01-15,"Real Estate",3545715770.29543,0.029501165913341
2015-01-15,"Technology",20501009067.1155,0.170573082858667
2015-01-15,"Utilities",4019855791.40594,0.0334461192979636
2015-01-16,"Basic Materials",4179843096.92324,0.0329455091110677
2015-01-16,"Communication Services",10383622300.3994,0.0818436757483811
2015-01-16,"Consumer Cyclical",12757205318.6001,0.10055224904616
2015-01-16,"Consumer Defensive",9424715544.95796,0.0742855759547989
2015-01-16,"Energy",10769259305.094,0.0848832653112246
2015-01-16,"Financial Services",19042705032.5473,0.150094536469794
2015-01-16,"Healthcare",14735102574.101,0.116142028504587
2015-01-16,"Industrials",13899552089.213,0.109556222417057
2015-01-16,"Real Estate",4285143408.06045,0.0337754858062509
2015-01-16,"Technology",23805420874.6159,0.187634246580874
2015-01-16,"Utilities",3588837506.20066,0.0282872050498039
2015-01-20,"Basic Materials",3797538363.65791,0.0321519798233393
2015-01-20,"Communication Services",10603000854.8322,0.0897706453248416
2015-01-20,"Consumer Cyclical",12373210644.3332,0.104758183036058
2015-01-20,"Consumer Defensive",8982257146.79013,0.0760485669652229
2015-01-20,"Energy",9740085983.64355,0.0824647490123177
2015-01-20,"Financial Services",16698719749.9232,0.141380244005744
2015-01-20,"Healthcare",16854041678.38,0.142695282072944
2015-01-20,"Industrials",12225633494.26,0.103508716382357
2015-01-20,"Real Estate",3873755783.22169,0.0327972770399397
2015-01-20,"Technology",19649272387.2071,0.166361192129801
2015-01-20,"Utilities",3314599700.20275,0.0280631642074348
2015-01-21,"Basic Materials",3578999281.96955,0.0311319817462379
2015-01-21,"Communication Services",13398558619.4042,0.116547573637858
2015-01-21,"Consumer Cyclical",13888080348.7268,0.120805686127133
2015-01-21,"Consumer Defensive",7812148790.28251,0.0679540995616324
2015-01-21,"Energy",8526700656.34962,0.0741696402473235
2015-01-21,"Financial Services",16394905072.8167,0.142611340558121
2015-01-21,"Healthcare",13613051656.8131,0.118413344709385
2015-01-21,"Industrials",10880249677.2576,0.0946420235548334
2015-01-21,"Real Estate",3339950152.847,0.0290526091233404
2015-01-21,"Technology",19907026226.0874,0.173161581846247
2015-01-21,"Utilities",3622470737.44835,0.0315101188878871
2015-01-22,"Basic Materials",3410916920.3491,0.0260457514405497
2015-01-22,"Communication Services",12425676870.7777,0.0948824315614642
2015-01-22,"Consumer Cyclical",14422875724.1921,0.110133036055243
2015-01-22,"Consumer Defensive",9105693069.34787,0.0695310451460358
2015-01-22,"Energy",8985323846.27503,0.0686119061173061
2015-01-22,"Financial Services",23051829153.7409,0.176023698732276
2015-01-22,"Healthcare",15729223656.2466,0.120108304971991
2015-01-22,"Industrials",14063365652.4298,0.107387818218469
2015-01-22,"Real Estate",4538767710.14217,0.0346580167108429
2015-01-22,"Technology",21904088392.3461,0.167259553698096
2015-01-22,"Utilities",3320907182.13303,0.0253584373477266
2015-01-23,"Basic Materials",3459736002.46254,0.0321134624288775
2015-01-23,"Communication Services",9517309926.88007,0.0883402012590858
2015-01-23,"Consumer Cyclical",13273389968.4169,0.123204345577582
2015-01-23,"Consumer Defensive",8110407397.92924,0.0752812535612277
2015-01-23,"Energy",8414012549.22473,0.078099333499235
2015-01-23,"Financial Services",14154196054.4827,0.131380036766698
2015-01-23,"Healthcare",13015125646.1206,0.120807121741752
2015-01-23,"Industrials",14004435517.5571,0.129989951114941
2015-01-23,"Real Estate",3762211073.66929,0.0349210529005077
2015-01-23,"Technology",17413911740.5655,0.161636899469324
2015-01-23,"Utilities",2610018982.11829,0.0242263416807682
2015-01-26,"Basic Materials",3389602659.53485,0.0308682210114542
2015-01-26,"Communication Services",8179206312.70564,0.0744858833080825
2015-01-26,"Consumer Cyclical",11303673697.3293,0.102939587018853
2015-01-26,"Consumer Defensive",7550003824.51771,0.0687559015322812
2015-01-26,"Energy",7292109091.23971,0.0664073219422453
2015-01-26,"Financial Services",12934612362.1643,0.117792117011014
2015-01-26,"Healthcare",20163361960.4977,0.183622440695159
2015-01-26,"Industrials",12533818082.3109,0.114142188788354
2015-01-26,"Real Estate",3529220758.89012,0.0321396863662427
2015-01-26,"Technology",20423105416.6402,0.185987856118684
2015-01-26,"Utilities",2510097241.76836,0.0228587962076298
2015-01-27,"Basic Materials",3537945114.8959,0.0296331320508865
2015-01-27,"Communication Services",9168867404.28118,0.0767966290387544
2015-01-27,"Consumer Cyclical",11465867823.1769,0.0960358525211915
2015-01-27,"Consumer Defensive",8747135269.57861,0.0732642836710645
2015-01-27,"Energy",7317040992.45138,0.0612860954338015
2015-01-27,"Financial Services",13121683941.6606,0.109904642481903
2015-01-27,"Healthcare",13480728925.1052,0.112911932606847
2015-01-27,"Industrials",14964722730.6992,0.12534157268767
2015-01-27,"Real Estate",3120270147.227,0.0261347687158616
2015-01-27,"Technology",31698251014.0037,0.265498312601087
2015-01-27,"Utilities",2769021383.24669,0.0231927781909336
2015-01-28,"Basic Materials",3764126729.92062,0.0274407523804934
2015-01-28,"Communication Services",13522101064.2494,0.0985770813768268
2015-01-28,"Consumer Cyclical",11615995727.8267,0.0846814374995511
2015-01-28,"Consumer Defensive",8392202952.08133,0.0611797581904918
2015-01-28,"Energy",10626589838.7191,0.07746859798727
2015-01-28,"Financial Services",17328582785.1307,0.126326604662878
2015-01-28,"Healthcare",15494142082.9771,0.112953401081723
2015-01-28,"Industrials",15114590829.8512,0.110186445370603
2015-01-28,"Real Estate",3710381941.89098,0.0270489490417959
2015-01-28,"Technology",34110199177.5552,0.248665785304296
2015-01-28,"Utilities",3493955810.3881,0.0254711871040718
2015-01-29,"Basic Materials",4948817676.69965,0.0361072267713144
2015-01-29,"Communication Services",15401395847.9313,0.112370616338184
2015-01-29,"Consumer Cyclical",16273901444.7355,0.118736532300571
2015-01-29,"Consumer Defensive",8844698695.92237,0.0645320887534892
2015-01-29,"Energy",10387886384.9614,0.0757913897580863
2015-01-29,"Financial Services",16281816975.4214,0.118794285056919
2015-01-29,"Healthcare",14874672952.5868,0.108527576592065
2015-01-29,"Industrials",15047086821.5532,0.10978553093025
2015-01-29,"Real Estate",3353395009.45263,0.024466812473247
2015-01-29,"Technology",28119062073.1069,0.205160387227569
2015-01-29,"Utilities",3526190859.84315,0.025727553798305
2015-01-30,"Basic Materials",4800636037.71519,0.0296815255140835
2015-01-30,"Communication Services",17246584300.6761,0.106632731148464
2015-01-30,"Consumer Cyclical",21951013010.2,0.135719422927201
2015-01-30,"Consumer Defensive",11438213604.2071,0.0707205516647321
2015-01-30,"Energy",12567415092.3286,0.0777022146187458
2015-01-30,"Financial Services",19751149216.2468,0.122118034941369
2015-01-30,"Healthcare",19378588536.4512,0.119814554894971
2015-01-30,"Industrials",16780501167.6077,0.103751017496946
2015-01-30,"Real Estate",5061589128.12077,0.0312949545993133
2015-01-30,"Technology",28013934943.7601,0.173205449913432
2015-01-30,"Utilities",4748559054.24671,0.0293595422807427
2015-02-02,"Basic Materials",3739425659.10689,0.0288857103971082
2015-02-02,"Communication Services",13043479506.9804,0.10075616042578
2015-02-02,"Consumer Cyclical",15611485668.9587,0.120593078994342
2015-02-02,"Consumer Defensive",9032296584.28676,0.0697712234816324
2015-02-02,"Energy",10646862554.3639,0.0822431614957212
2015-02-02,"Financial Services",16700510282.6103,0.12900540015619
2015-02-02,"Healthcare",14880132264.9704,0.114943638531715
2015-02-02,"Industrials",14000523959.4872,0.108148982589512
2015-02-02,"Real Estate",4184535715.45139,0.0323240245540151
2015-02-02,"Technology",23664771331.0931,0.182801797281085
2015-02-02,"Utilities",3951877251.96497,0.0305268220928997
2015-02-03,"Basic Materials",4602571622.92023,0.0341558493087974
2015-02-03,"Communication Services",11562021071.2956,0.0858021736043618
2015-02-03,"Consumer Cyclical",15817271879.3791,0.117380542672701
2015-02-03,"Consumer Defensive",9759738929.78332,0.0724273731056852
2015-02-03,"Energy",13909384125.7256,0.103222039133642
2015-02-03,"Financial Services",17882837033.4405,0.132709175862956
2015-02-03,"Healthcare",16566957066.7411,0.122943983372039
2015-02-03,"Industrials",15388140285.267,0.114195941701117
2015-02-03,"Real Estate",3630087982.06178,0.0269390132845581
2015-02-03,"Technology",21191409203.3759,0.157262208758922
2015-02-03,"Utilities",4441657415.32534,0.0329616991952205
2015-02-04,"Basic Materials",3390898730.20699,0.0246141522206389
2015-02-04,"Communication Services",13500897260.0911,0.0980014936201895
2015-02-04,"Consumer Cyclical",17326308639.1426,0.125769724252306
2015-02-04,"Consumer Defensive",10827613917.6926,0.0785964307285947
2015-02-04,"Energy",11413000297.1583,0.0828456845690887
2015-02-04,"Financial Services",15923006584.003,0.115583312582432
2015-02-04,"Healthcare",22078995319.2413,0.160268941925437
2015-02-04,"Industrials",12965197837.3914,0.0941129118063547
2015-02-04,"Real Estate",3588167065.4871,0.026046100862939
2015-02-04,"Technology",22648736887.7478,0.164404631844076
2015-02-04,"Utilities",4099335581.73955,0.0297566155879446
2015-02-05,"Basic Materials",4378158695.08008,0.0389420466520052
2015-02-05,"Communication Services",9464008016.65749,0.0841787306873503
2015-02-05,"Consumer Cyclical",14920908256.5338,0.132715770688984
2015-02-05,"Consumer Defensive",8438063491.55371,0.0750533466294684
2015-02-05,"Energy",8777343221.36709,0.0780711100287987
2015-02-05,"Financial Services",14536480219.6876,0.129296430370867
2015-02-05,"Healthcare",15567628616.2005,0.138468100874101
2015-02-05,"Industrials",11102820549.0872,0.0987553412070844
2015-02-05,"Real Estate",3435904642.92827,0.0305610573337855
2015-02-05,"Technology",18563625571.6981,0.165116347622526
2015-02-05,"Utilities",3242603532.25312,0.0288417179050309
2015-02-06,"Basic Materials",3646530234.66266,0.0305093715852718
2015-02-06,"Communication Services",10554490505.1688,0.0883061025120517
2015-02-06,"Consumer Cyclical",14046575572.9922,0.117523279961688
2015-02-06,"Consumer Defensive",7387698536.65506,0.0618105501148077
2015-02-06,"Energy",8806838806.59618,0.0736840504126221
2015-02-06,"Financial Services",19853747825.7929,0.166110063758578
2015-02-06,"Healthcare",14397368337.6999,0.120458252694441
2015-02-06,"Industrials",10964902451.487,0.0917398901862174
2015-02-06,"Real Estate",5210131117.50801,0.0435915283962384
2015-02-06,"Technology",19732866470.1259,0.165098687474702
2015-02-06,"Utilities",4920493662.24849,0.0411682229033819
2015-02-09,"Basic Materials",3524307476.49622,0.0359735011729661
2015-02-09,"Communication Services",7476487976.85069,0.0763144109299721
2015-02-09,"Consumer Cyclical",10832985367.4105,0.110575031951723
2015-02-09,"Consumer Defensive",6876846831.05816,0.0701937215164105
2015-02-09,"Energy",7857776412.86712,0.0802063187988938
2015-02-09,"Financial Services",12346891690.5225,0.126027858146211
2015-02-09,"Healthcare",13454940484.1958,0.13733799349755
2015-02-09,"Industrials",10820251423.2562,0.110445053350813
2015-02-09,"Real Estate",3232898982.99323,0.0329990206962331
2015-02-09,"Technology",17358440942.3941,0.177182013705253
2015-02-09,"Utilities",4187715591.83143,0.0427450762339743
2015-02-10,"Basic Materials",3338197377.22254,0.029737055597207
2015-02-10,"Communication Services",8504777731.52904,0.0757615622042074
2015-02-10,"Consumer Cyclical",13156365428.8732,0.117198453538145
2015-02-10,"Consumer Defensive",8320082655.51519,0.0741162767032872
2015-02-10,"Energy",9103240098.71404,0.0810927354916969
2015-02-10,"Financial Services",13025086826.4249,0.116029008278148
2015-02-10,"Healthcare",15855199170.3327,0.141239982527715
2015-02-10,"Industrials",9512637939.67733,0.0847396997009347
2015-02-10,"Real Estate",4259261548.76579,0.0379420037721307
2015-02-10,"Technology",22488298094.0634,0.200328409360304
2015-02-10,"Utilities",4694012090.37878,0.041814812826225
2015-02-11,"Basic Materials",3422389898.67469,0.031692720495664
2015-02-11,"Communication Services",8907754299.65557,0.0824894227780293
2015-02-11,"Consumer Cyclical",12343429488.7321,0.114305170458753
2015-02-11,"Consumer Defensive",8414687733.83592,0.0779234261151913
2015-02-11,"Energy",8506641071.63541,0.0787749513708762
2015-02-11,"Financial Services",12841085749.8661,0.118913669564347
2015-02-11,"Healthcare",14357975454.9208,0.132960684331328
2015-02-11,"Industrials",9258156128.5079,0.0857342860320047
2015-02-11,"Real Estate",2987084811.33159,0.0276616185838544
2015-02-11,"Technology",22751398226.735,0.210687188261245
2015-02-11,"Utilities",4196021356.10257,0.0388568620087071
2015-02-12,"Basic Materials",3561726444.12169,0.0292834999132225
2015-02-12,"Communication Services",8511312008.27476,0.0699775820422912
2015-02-12,"Consumer Cyclical",15848793221.1593,0.130304261766781
2015-02-12,"Consumer Defensive",8782893504.70188,0.0722104477190424
2015-02-12,"Energy",8519317416.96789,0.070043400231433
2015-02-12,"Financial Services",18869919199.1894,0.155143098691354
2015-02-12,"Healthcare",14437471099.4195,0.118700773436647
2015-02-12,"Industrials",10005872918.2567,0.0822654359705436
2015-02-12,"Real Estate",2780479839.91065,0.0228603129488287
2015-02-12,"Technology",25620324072.6639,0.210643004040024
2015-02-12,"Utilities",4691014344.39577,0.0385681832398316
2015-02-13,"Basic Materials",3360975672.79909,0.0305241717729968
2015-02-13,"Communication Services",9315941225.33631,0.0846067981064814
2015-02-13,"Consumer Cyclical",12609624411.9204,0.114519823709965
2015-02-13,"Consumer Defensive",7506626093.85767,0.0681747107481277
2015-02-13,"Energy",9154513202.09181,0.0831407188514695
2015-02-13,"Financial Services",17296065990.9092,0.157081794306448
2015-02-13,"Healthcare",12712462904.9437,0.115453796499868
2015-02-13,"Industrials",10409636850.7584,0.0945396736723306
2015-02-13,"Real Estate",2707165948.17648,0.024586312566591
2015-02-13,"Technology",20003486885.7829,0.181670422283068
2015-02-13,"Utilities",5032161510.07129,0.0457017774826546
2015-02-17,"Basic Materials",3383577988.69572,0.0313508825642878
2015-02-17,"Communication Services",8846553462.77988,0.0819686319147665
2015-02-17,"Consumer Cyclical",12624121924.2681,0.116970072877658
2015-02-17,"Consumer Defensive",7670231045.43419,0.071069298106841
2015-02-17,"Energy",8474533569.79094,0.0785216441356638
2015-02-17,"Financial Services",14816976173.7731,0.137288184736322
2015-02-17,"Healthcare",12963255695.5699,0.120112350984794
2015-02-17,"Industrials",9684785327.82338,0.0897353536662437
2015-02-17,"Real Estate",3488838624.02332,0.0323261855801553
2015-02-17,"Technology",20449055986.8282,0.189472787367529
2015-02-17,"Utilities",5524154315.46826,0.0511846080657381
2015-02-18,"Basic Materials",2958037586.75277,0.0304015216358733
2015-02-18,"Communication Services",7736569423.78164,0.079513351614552
2015-02-18,"Consumer Cyclical",10745915615.9741,0.110442202478887
2015-02-18,"Consumer Defensive",6676968413.4161,0.0686231982283051
2015-02-18,"Energy",9191437073.34664,0.0944658966814782
2015-02-18,"Financial Services",12713623522.9018,0.130665513627279
2015-02-18,"Healthcare",12697568564.6435,0.130500507217949
2015-02-18,"Industrials",9361199367.81894,0.0962106453254671
2015-02-18,"Real Estate",3393890584.22005,0.0348810435972923
2015-02-18,"Technology",17181987477.9714,0.176589562755448
2015-02-18,"Utilities",4641800168.75454,0.0477065568374694
2015-02-19,"Basic Materials",3124859762.60019,0.0305559084181714
2015-02-19,"Communication Services",9670168807.45538,0.0945580969761648
2015-02-19,"Consumer Cyclical",13873400962.1244,0.135658685973961
2015-02-19,"Consumer Defensive",8338539537.68403,0.0815369871967511
2015-02-19,"Energy",10892327795.4025,0.106508770268807
2015-02-19,"Financial Services",12147009728.2242,0.118777463632931
2015-02-19,"Healthcare",12104485761.1319,0.118361650270808
2015-02-19,"Industrials",9663028311.63113,0.0944882748551604
2015-02-19,"Real Estate",3250457038.53076,0.0317840399672534
2015-02-19,"Technology",15461344932.3337,0.151186125351441
2015-02-19,"Utilities",3741334045.53301,0.0365839970885503
2015-02-20,"Basic Materials",3100274677.48477,0.0274193791561102
2015-02-20,"Communication Services",9994364044.34641,0.0883919283495406
2015-02-20,"Consumer Cyclical",13098700392.6215,0.115847229642555
2015-02-20,"Consumer Defensive",8173162638.52567,0.0722849000824992
2015-02-20,"Energy",9066973621.45956,0.0801899229544864
2015-02-20,"Financial Services",15383446359.3027,0.136053928226647
2015-02-20,"Healthcare",14694781962.8673,0.129963258153344
2015-02-20,"Industrials",12146126380.6214,0.107422496118467
2015-02-20,"Real Estate",4159135832.86976,0.0367841350288809
2015-02-20,"Technology",19270827401.1498,0.170434615681461
2015-02-20,"Utilities",3980947590.3445,0.0352082066060081
2015-02-23,"Basic Materials",2907024933.6547,0.0289457047605547
2015-02-23,"Communication Services",8673498127.25844,0.0863633858541468
2015-02-23,"Consumer Cyclical",12307534160.3661,0.122548054546103
2015-02-23,"Consumer Defensive",6245351085.48517,0.0621859436269754
2015-02-23,"Energy",7577865968.05977,0.075454004018724
2015-02-23,"Financial Services",12125088102.9238,0.120731410439507
2015-02-23,"Healthcare",13106967104.0535,0.130508134178012
2015-02-23,"Industrials",9965064523.56612,0.0992237157238239
2015-02-23,"Real Estate",3340837300.90926,0.033265242772993
2015-02-23,"Technology",20869852458.2963,0.207804405342584
2015-02-23,"Utilities",3311185862.72609,0.0329699987365764
2015-02-24,"Basic Materials",2851523955.15959,0.0273282063614588
2015-02-24,"Communication Services",7466376449.87841,0.0715556592205424
2015-02-24,"Consumer Cyclical",12777285071.5882,0.12245391891018
2015-02-24,"Consumer Defensive",6473152713.68254,0.0620368813134704
2015-02-24,"Energy",7427570606.94146,0.0711837548983317
2015-02-24,"Financial Services",14239454670.2062,0.136466942526616
2015-02-24,"Healthcare",11219249697.2152,0.107522144568156
2015-02-24,"Industrials",9659353655.03315,0.0925725381073585
2015-02-24,"Real Estate",5381420845.33506,0.0515740290777048
2015-02-24,"Technology",23304534742.8737,0.223344129183511
2015-02-24,"Utilities",3543696688.18357,0.0339617958326703
2015-02-25,"Basic Materials",2676843256.72288,0.0252458561475789
2015-02-25,"Communication Services",8880180862.60247,0.0837508016424566
2015-02-25,"Consumer Cyclical",15301604968.1997,0.144312565513148
2015-02-25,"Consumer Defensive",6873344440.47972,0.0648239169631278
2015-02-25,"Energy",6552073676.05581,0.0617939466864974
2015-02-25,"Financial Services",11850772650.8706,0.111767060260307
2015-02-25,"Healthcare",11962735862.5322,0.112823008205084
2015-02-25,"Industrials",10720650602.475,0.101108648120804
2015-02-25,"Real Estate",3699409151.81071,0.0348898842108478
2015-02-25,"Technology",23914914369.7597,0.225546447833395
2015-02-25,"Utilities",3598465545.41481,0.0339378644167534
2015-02-26,"Basic Materials",3035737849.27468,0.0264885198060048
2015-02-26,"Communication Services",10079454216.8713,0.0879489059706214
2015-02-26,"Consumer Cyclical",13457413279.4126,0.117423498301898
2015-02-26,"Consumer Defensive",7137776385.08315,0.0622811127094793
2015-02-26,"Energy",8248404396.12996,0.0719719666396848
2015-02-26,"Financial Services",14306909600.4492,0.124835831395904
2015-02-26,"Healthcare",11885178406.2107,0.103704864926341
2015-02-26,"Industrials",10542007934.9167,0.0919849472660555
2015-02-26,"Real Estate",4858619483.79758,0.0423941871190105
2015-02-26,"Technology",27631357504.3094,0.241099132026361
2015-02-26,"Utilities",3422935133.16537,0.0298670338386379
2015-02-27,"Basic Materials",2860955163.07303,0.0261732941536664
2015-02-27,"Communication Services",10425024774.411,0.0953727774212423
2015-02-27,"Consumer Cyclical",11957249268.4971,0.109390250645147
2015-02-27,"Consumer Defensive",9218366127.57558,0.0843337258085759
2015-02-27,"Energy",7621453184.98629,0.0697244537991216
2015-02-27,"Financial Services",14290960091.863,0.1307400783663
2015-02-27,"Healthcare",12918447788.8934,0.118183723517116
2015-02-27,"Industrials",10904127073.5743,0.0997558189898595
2015-02-27,"Real Estate",3647612602.30473,0.0333699873493282
2015-02-27,"Technology",22089726240.9895,0.202086670263775
2015-02-27,"Utilities",3374258239.0207,0.0308692196858685
2015-03-02,"Basic Materials",3071688267.81984,0.0284812245180624
2015-03-02,"Communication Services",9408409136.98734,0.0872363956315512
2015-03-02,"Consumer Cyclical",13438460162.095,0.124603725274935
2015-03-02,"Consumer Defensive",6862637271.16087,0.0636315588901483
2015-03-02,"Energy",8631886650.8201,0.0800363449286358
2015-03-02,"Financial Services",12971147205.6734,0.120270718774412
2015-03-02,"Healthcare",12550569558.006,0.11637105013421
2015-03-02,"Industrials",10606979382.5668,0.098349746104855
2015-03-02,"Real Estate",3394628897.4168,0.031475585851507
2015-03-02,"Technology",22414349396.7496,0.207829721616974
2015-03-02,"Utilities",4498829887.20669,0.0417139282747093
2015-03-03,"Basic Materials",2632921366.08945,0.026494735692029
2015-03-03,"Communication Services",8517890582.28525,0.0857143941091036
2015-03-03,"Consumer Cyclical",11735098536.2028,0.118088727616808
2015-03-03,"Consumer Defensive",7268786599.94594,0.0731448277368671
2015-03-03,"Energy",7216799140.72536,0.0726216848853223
2015-03-03,"Financial Services",11991977255.1087,0.120673663821122
2015-03-03,"Healthcare",11936126013.3206,0.120111640242179
2015-03-03,"Industrials",11772404204.6982,0.118464129571203
2015-03-03,"Real Estate",2718414523.1993,0.0273550419018065
2015-03-03,"Technology",19766934308.9646,0.198912017161976
2015-03-03,"Utilities",3817911925.5445,0.0384191372615837
2015-03-04,"Basic Materials",3539645273.00532,0.0348827453221556
2015-03-04,"Communication Services",9690597189.8588,0.0954995791164223
2015-03-04,"Consumer Cyclical",11999818782.4251,0.118256658567359
